fold,sample_id,base_mof_id,mof_name,target_column,aux_feature,ig_aux_importance
1,finetune_000286_v00,finetune_000286,Ho(CO2)4,i2_uptake_mmol_g,nelements,-0.06436645984649658
1,finetune_000286_v00,finetune_000286,Ho(CO2)4,i2_uptake_mmol_g,open_metal_site,-0.0
1,finetune_000286_v00,finetune_000286,Ho(CO2)4,i2_uptake_mmol_g,has_functional_group,-0.2856881618499756
1,finetune_000286_v00,finetune_000286,Ho(CO2)4,i2_uptake_mmol_g,mean_electronegativity_diff,-0.010635126382112503
1,finetune_000286_v00,finetune_000286,Ho(CO2)4,i2_uptake_mmol_g,mean_atomic_radius_A,0.006325654219835997
1,finetune_000286_v00,finetune_000286,Ho(CO2)4,i2_uptake_mmol_g,mean_atomic_number,0.03326292708516121
1,finetune_000286_v00,finetune_000286,Ho(CO2)4,i2_uptake_mmol_g,metal_fraction,-0.019974952563643456
1,finetune_000076_v00,finetune_000076,CrH5C8O5,xe_uptake_mmol_g,pore_volume_cm3_g,0.15139125287532806
1,finetune_000076_v00,finetune_000076,CrH5C8O5,xe_uptake_mmol_g,void_fraction,0.017342448234558105
1,finetune_000076_v00,finetune_000076,CrH5C8O5,xe_uptake_mmol_g,gravimetric_surface_area_m2_g,0.2565577030181885
1,finetune_000076_v00,finetune_000076,CrH5C8O5,xe_uptake_mmol_g,volumetric_surface_area_m2_cm3,0.06945452094078064
1,finetune_000076_v00,finetune_000076,CrH5C8O5,xe_uptake_mmol_g,lcd_A,-0.029089055955410004
1,finetune_000076_v00,finetune_000076,CrH5C8O5,xe_uptake_mmol_g,pld_A,-0.057535555213689804
1,finetune_000076_v00,finetune_000076,CrH5C8O5,xe_uptake_mmol_g,density_g_cm3,0.207890585064888
1,finetune_000076_v00,finetune_000076,CrH5C8O5,xe_uptake_mmol_g,nsites,-0.12232784926891327
1,finetune_000076_v00,finetune_000076,CrH5C8O5,xe_uptake_mmol_g,nelements,-0.00377573911100626
1,finetune_000076_v00,finetune_000076,CrH5C8O5,xe_uptake_mmol_g,open_metal_site,0.0
1,finetune_000076_v00,finetune_000076,CrH5C8O5,xe_uptake_mmol_g,has_functional_group,0.002745778765529394
1,finetune_000076_v00,finetune_000076,CrH5C8O5,xe_uptake_mmol_g,mean_electronegativity_diff,-0.0011119904229417443
1,finetune_000076_v00,finetune_000076,CrH5C8O5,xe_uptake_mmol_g,mean_atomic_radius_A,0.04629414901137352
1,finetune_000076_v00,finetune_000076,CrH5C8O5,xe_uptake_mmol_g,mean_atomic_number,-0.06486522406339645
1,finetune_000076_v00,finetune_000076,CrH5C8O5,xe_uptake_mmol_g,metal_fraction,-0.09038751572370529
1,finetune_000076_v00,finetune_000076,CrH5C8O5,kr_uptake_mmol_g,pore_volume_cm3_g,0.15044981241226196
1,finetune_000076_v00,finetune_000076,CrH5C8O5,kr_uptake_mmol_g,void_fraction,0.01774185709655285
1,finetune_000076_v00,finetune_000076,CrH5C8O5,kr_uptake_mmol_g,gravimetric_surface_area_m2_g,0.24743811786174774
1,finetune_000076_v00,finetune_000076,CrH5C8O5,kr_uptake_mmol_g,volumetric_surface_area_m2_cm3,0.07997740060091019
1,finetune_000076_v00,finetune_000076,CrH5C8O5,kr_uptake_mmol_g,lcd_A,-0.03104046732187271
1,finetune_000076_v00,finetune_000076,CrH5C8O5,kr_uptake_mmol_g,pld_A,-0.05791865289211273
1,finetune_000076_v00,finetune_000076,CrH5C8O5,kr_uptake_mmol_g,density_g_cm3,0.21329611539840698
1,finetune_000076_v00,finetune_000076,CrH5C8O5,kr_uptake_mmol_g,nsites,-0.12177595496177673
1,finetune_000076_v00,finetune_000076,CrH5C8O5,kr_uptake_mmol_g,nelements,-0.0045491368509829044
1,finetune_000076_v00,finetune_000076,CrH5C8O5,kr_uptake_mmol_g,open_metal_site,-0.0
1,finetune_000076_v00,finetune_000076,CrH5C8O5,kr_uptake_mmol_g,has_functional_group,-0.011950080282986164
1,finetune_000076_v00,finetune_000076,CrH5C8O5,kr_uptake_mmol_g,mean_electronegativity_diff,-0.005319364834576845
1,finetune_000076_v00,finetune_000076,CrH5C8O5,kr_uptake_mmol_g,mean_atomic_radius_A,0.016825323924422264
1,finetune_000076_v00,finetune_000076,CrH5C8O5,kr_uptake_mmol_g,mean_atomic_number,-0.05912524834275246
1,finetune_000076_v00,finetune_000076,CrH5C8O5,kr_uptake_mmol_g,metal_fraction,-0.0781559869647026
1,finetune_000076_v00,finetune_000076,CrH5C8O5,xe_kr_selectivity,pore_volume_cm3_g,0.02675354853272438
1,finetune_000076_v00,finetune_000076,CrH5C8O5,xe_kr_selectivity,void_fraction,0.00875962432473898
1,finetune_000076_v00,finetune_000076,CrH5C8O5,xe_kr_selectivity,gravimetric_surface_area_m2_g,0.019592992961406708
1,finetune_000076_v00,finetune_000076,CrH5C8O5,xe_kr_selectivity,volumetric_surface_area_m2_cm3,0.05415543541312218
1,finetune_000076_v00,finetune_000076,CrH5C8O5,xe_kr_selectivity,lcd_A,-0.029871689155697823
1,finetune_000076_v00,finetune_000076,CrH5C8O5,xe_kr_selectivity,pld_A,-0.054784663021564484
1,finetune_000076_v00,finetune_000076,CrH5C8O5,xe_kr_selectivity,density_g_cm3,0.05193459987640381
1,finetune_000076_v00,finetune_000076,CrH5C8O5,xe_kr_selectivity,nsites,-0.06226969510316849
1,finetune_000076_v00,finetune_000076,CrH5C8O5,xe_kr_selectivity,nelements,0.0045241801999509335
1,finetune_000076_v00,finetune_000076,CrH5C8O5,xe_kr_selectivity,open_metal_site,0.0
1,finetune_000076_v00,finetune_000076,CrH5C8O5,xe_kr_selectivity,has_functional_group,-0.0065126316621899605
1,finetune_000076_v00,finetune_000076,CrH5C8O5,xe_kr_selectivity,mean_electronegativity_diff,-0.01861412636935711
1,finetune_000076_v00,finetune_000076,CrH5C8O5,xe_kr_selectivity,mean_atomic_radius_A,0.05065350979566574
1,finetune_000076_v00,finetune_000076,CrH5C8O5,xe_kr_selectivity,mean_atomic_number,-0.11268234997987747
1,finetune_000076_v00,finetune_000076,CrH5C8O5,xe_kr_selectivity,metal_fraction,0.03339562937617302
1,finetune_000076_v00,finetune_000076,CrH5C8O5,i2_uptake_mmol_g,pore_volume_cm3_g,0.11966928839683533
1,finetune_000076_v00,finetune_000076,CrH5C8O5,i2_uptake_mmol_g,void_fraction,0.015123792923986912
1,finetune_000076_v00,finetune_000076,CrH5C8O5,i2_uptake_mmol_g,gravimetric_surface_area_m2_g,0.22578571736812592
1,finetune_000076_v00,finetune_000076,CrH5C8O5,i2_uptake_mmol_g,volumetric_surface_area_m2_cm3,0.0751885175704956
1,finetune_000076_v00,finetune_000076,CrH5C8O5,i2_uptake_mmol_g,lcd_A,-0.02399531751871109
1,finetune_000076_v00,finetune_000076,CrH5C8O5,i2_uptake_mmol_g,pld_A,-0.04651786759495735
1,finetune_000076_v00,finetune_000076,CrH5C8O5,i2_uptake_mmol_g,density_g_cm3,0.16438783705234528
1,finetune_000076_v00,finetune_000076,CrH5C8O5,i2_uptake_mmol_g,nsites,-0.12182796001434326
1,finetune_000076_v00,finetune_000076,CrH5C8O5,i2_uptake_mmol_g,nelements,-0.007716789375990629
1,finetune_000076_v00,finetune_000076,CrH5C8O5,i2_uptake_mmol_g,open_metal_site,0.0
1,finetune_000076_v00,finetune_000076,CrH5C8O5,i2_uptake_mmol_g,has_functional_group,-0.1995019167661667
1,finetune_000076_v00,finetune_000076,CrH5C8O5,i2_uptake_mmol_g,mean_electronegativity_diff,0.001538114040158689
1,finetune_000076_v00,finetune_000076,CrH5C8O5,i2_uptake_mmol_g,mean_atomic_radius_A,-0.008336750790476799
1,finetune_000076_v00,finetune_000076,CrH5C8O5,i2_uptake_mmol_g,mean_atomic_number,-0.026148606091737747
1,finetune_000076_v00,finetune_000076,CrH5C8O5,i2_uptake_mmol_g,metal_fraction,-0.07234786450862885
1,finetune_000144_v00,finetune_000144,Ho(CO2)4,xe_uptake_mmol_g,pore_volume_cm3_g,0.0666036382317543
1,finetune_000144_v00,finetune_000144,Ho(CO2)4,xe_uptake_mmol_g,void_fraction,0.16626493632793427
1,finetune_000144_v00,finetune_000144,Ho(CO2)4,xe_uptake_mmol_g,gravimetric_surface_area_m2_g,-0.025509968400001526
1,finetune_000144_v00,finetune_000144,Ho(CO2)4,xe_uptake_mmol_g,volumetric_surface_area_m2_cm3,0.028033096343278885
1,finetune_000144_v00,finetune_000144,Ho(CO2)4,xe_uptake_mmol_g,lcd_A,0.37303948402404785
1,finetune_000144_v00,finetune_000144,Ho(CO2)4,xe_uptake_mmol_g,pld_A,0.35424572229385376
1,finetune_000144_v00,finetune_000144,Ho(CO2)4,xe_uptake_mmol_g,density_g_cm3,-0.12141867727041245
1,finetune_000144_v00,finetune_000144,Ho(CO2)4,xe_uptake_mmol_g,nsites,0.05426166206598282
1,finetune_000144_v00,finetune_000144,Ho(CO2)4,xe_uptake_mmol_g,nelements,0.002438677940517664
1,finetune_000144_v00,finetune_000144,Ho(CO2)4,xe_uptake_mmol_g,open_metal_site,0.0
1,finetune_000144_v00,finetune_000144,Ho(CO2)4,xe_uptake_mmol_g,has_functional_group,0.011211388744413853
1,finetune_000144_v00,finetune_000144,Ho(CO2)4,xe_uptake_mmol_g,mean_electronegativity_diff,0.0001696911349426955
1,finetune_000144_v00,finetune_000144,Ho(CO2)4,xe_uptake_mmol_g,mean_atomic_radius_A,-0.018272744491696358
1,finetune_000144_v00,finetune_000144,Ho(CO2)4,xe_uptake_mmol_g,mean_atomic_number,0.060355473309755325
1,finetune_000144_v00,finetune_000144,Ho(CO2)4,xe_uptake_mmol_g,metal_fraction,-0.020525524392724037
1,finetune_000144_v00,finetune_000144,Ho(CO2)4,kr_uptake_mmol_g,pore_volume_cm3_g,0.06542957574129105
1,finetune_000144_v00,finetune_000144,Ho(CO2)4,kr_uptake_mmol_g,void_fraction,0.1649392694234848
1,finetune_000144_v00,finetune_000144,Ho(CO2)4,kr_uptake_mmol_g,gravimetric_surface_area_m2_g,-0.02447410672903061
1,finetune_000144_v00,finetune_000144,Ho(CO2)4,kr_uptake_mmol_g,volumetric_surface_area_m2_cm3,0.03168646618723869
1,finetune_000144_v00,finetune_000144,Ho(CO2)4,kr_uptake_mmol_g,lcd_A,0.3848034739494324
1,finetune_000144_v00,finetune_000144,Ho(CO2)4,kr_uptake_mmol_g,pld_A,0.3460065424442291
1,finetune_000144_v00,finetune_000144,Ho(CO2)4,kr_uptake_mmol_g,density_g_cm3,-0.12653791904449463
1,finetune_000144_v00,finetune_000144,Ho(CO2)4,kr_uptake_mmol_g,nsites,0.057224202901124954
1,finetune_000144_v00,finetune_000144,Ho(CO2)4,kr_uptake_mmol_g,nelements,-0.011375367641448975
1,finetune_000144_v00,finetune_000144,Ho(CO2)4,kr_uptake_mmol_g,open_metal_site,-0.0
1,finetune_000144_v00,finetune_000144,Ho(CO2)4,kr_uptake_mmol_g,has_functional_group,0.00272310059517622
1,finetune_000144_v00,finetune_000144,Ho(CO2)4,kr_uptake_mmol_g,mean_electronegativity_diff,0.01040571741759777
1,finetune_000144_v00,finetune_000144,Ho(CO2)4,kr_uptake_mmol_g,mean_atomic_radius_A,-0.003223142120987177
1,finetune_000144_v00,finetune_000144,Ho(CO2)4,kr_uptake_mmol_g,mean_atomic_number,0.04685651510953903
1,finetune_000144_v00,finetune_000144,Ho(CO2)4,kr_uptake_mmol_g,metal_fraction,-0.01657799631357193
1,finetune_000144_v00,finetune_000144,Ho(CO2)4,xe_kr_selectivity,pore_volume_cm3_g,0.02357739768922329
1,finetune_000144_v00,finetune_000144,Ho(CO2)4,xe_kr_selectivity,void_fraction,0.11595821380615234
1,finetune_000144_v00,finetune_000144,Ho(CO2)4,xe_kr_selectivity,gravimetric_surface_area_m2_g,-0.006390704307705164
1,finetune_000144_v00,finetune_000144,Ho(CO2)4,xe_kr_selectivity,volumetric_surface_area_m2_cm3,0.030640967190265656
1,finetune_000144_v00,finetune_000144,Ho(CO2)4,xe_kr_selectivity,lcd_A,0.4466244876384735
1,finetune_000144_v00,finetune_000144,Ho(CO2)4,xe_kr_selectivity,pld_A,0.4428626298904419
1,finetune_000144_v00,finetune_000144,Ho(CO2)4,xe_kr_selectivity,density_g_cm3,-0.04933623969554901
1,finetune_000144_v00,finetune_000144,Ho(CO2)4,xe_kr_selectivity,nsites,0.04547364264726639
1,finetune_000144_v00,finetune_000144,Ho(CO2)4,xe_kr_selectivity,nelements,0.04409767687320709
1,finetune_000144_v00,finetune_000144,Ho(CO2)4,xe_kr_selectivity,open_metal_site,0.0
1,finetune_000144_v00,finetune_000144,Ho(CO2)4,xe_kr_selectivity,has_functional_group,-0.03579738736152649
1,finetune_000144_v00,finetune_000144,Ho(CO2)4,xe_kr_selectivity,mean_electronegativity_diff,0.07097019255161285
1,finetune_000144_v00,finetune_000144,Ho(CO2)4,xe_kr_selectivity,mean_atomic_radius_A,-0.016209525987505913
1,finetune_000144_v00,finetune_000144,Ho(CO2)4,xe_kr_selectivity,mean_atomic_number,0.14489732682704926
1,finetune_000144_v00,finetune_000144,Ho(CO2)4,xe_kr_selectivity,metal_fraction,0.003361576935276389
1,finetune_000144_v00,finetune_000144,Ho(CO2)4,i2_uptake_mmol_g,pore_volume_cm3_g,0.0526905432343483
1,finetune_000144_v00,finetune_000144,Ho(CO2)4,i2_uptake_mmol_g,void_fraction,0.17023108899593353
1,finetune_000144_v00,finetune_000144,Ho(CO2)4,i2_uptake_mmol_g,gravimetric_surface_area_m2_g,-0.02332424931228161
1,finetune_000144_v00,finetune_000144,Ho(CO2)4,i2_uptake_mmol_g,volumetric_surface_area_m2_cm3,0.029847098514437675
1,finetune_000144_v00,finetune_000144,Ho(CO2)4,i2_uptake_mmol_g,lcd_A,0.3450000584125519
1,finetune_000144_v00,finetune_000144,Ho(CO2)4,i2_uptake_mmol_g,pld_A,0.3501420021057129
1,finetune_000144_v00,finetune_000144,Ho(CO2)4,i2_uptake_mmol_g,density_g_cm3,-0.1077747568488121
1,finetune_000144_v00,finetune_000144,Ho(CO2)4,i2_uptake_mmol_g,nsites,0.06865639239549637
1,finetune_000144_v00,finetune_000144,Ho(CO2)4,i2_uptake_mmol_g,nelements,-0.06436645984649658
1,finetune_000144_v00,finetune_000144,Ho(CO2)4,i2_uptake_mmol_g,open_metal_site,-0.0
1,finetune_000144_v00,finetune_000144,Ho(CO2)4,i2_uptake_mmol_g,has_functional_group,-0.2856881618499756
1,finetune_000144_v00,finetune_000144,Ho(CO2)4,i2_uptake_mmol_g,mean_electronegativity_diff,-0.010635126382112503
1,finetune_000144_v00,finetune_000144,Ho(CO2)4,i2_uptake_mmol_g,mean_atomic_radius_A,0.006325654219835997
1,finetune_000144_v00,finetune_000144,Ho(CO2)4,i2_uptake_mmol_g,mean_atomic_number,0.03326292708516121
1,finetune_000144_v00,finetune_000144,Ho(CO2)4,i2_uptake_mmol_g,metal_fraction,-0.019974952563643456
1,finetune_000046_v00,finetune_000046,NiH9C11(NO)2,xe_uptake_mmol_g,pore_volume_cm3_g,-0.057437073439359665
1,finetune_000046_v00,finetune_000046,NiH9C11(NO)2,xe_uptake_mmol_g,void_fraction,-0.11491410434246063
1,finetune_000046_v00,finetune_000046,NiH9C11(NO)2,xe_uptake_mmol_g,gravimetric_surface_area_m2_g,0.020807938650250435
1,finetune_000046_v00,finetune_000046,NiH9C11(NO)2,xe_uptake_mmol_g,volumetric_surface_area_m2_cm3,-0.02281319908797741
1,finetune_000046_v00,finetune_000046,NiH9C11(NO)2,xe_uptake_mmol_g,lcd_A,-0.054689910262823105
1,finetune_000046_v00,finetune_000046,NiH9C11(NO)2,xe_uptake_mmol_g,pld_A,-0.085938960313797
1,finetune_000046_v00,finetune_000046,NiH9C11(NO)2,xe_uptake_mmol_g,density_g_cm3,0.16756503283977509
1,finetune_000046_v00,finetune_000046,NiH9C11(NO)2,xe_uptake_mmol_g,nsites,0.02625986374914646
1,finetune_000046_v00,finetune_000046,NiH9C11(NO)2,xe_uptake_mmol_g,nelements,0.00842526275664568
1,finetune_000046_v00,finetune_000046,NiH9C11(NO)2,xe_uptake_mmol_g,open_metal_site,0.0
1,finetune_000046_v00,finetune_000046,NiH9C11(NO)2,xe_uptake_mmol_g,has_functional_group,0.003774502547457814
1,finetune_000046_v00,finetune_000046,NiH9C11(NO)2,xe_uptake_mmol_g,mean_electronegativity_diff,0.00326741486787796
1,finetune_000046_v00,finetune_000046,NiH9C11(NO)2,xe_uptake_mmol_g,mean_atomic_radius_A,0.06819578260183334
1,finetune_000046_v00,finetune_000046,NiH9C11(NO)2,xe_uptake_mmol_g,mean_atomic_number,-0.08984651416540146
1,finetune_000046_v00,finetune_000046,NiH9C11(NO)2,xe_uptake_mmol_g,metal_fraction,-0.11116975545883179
1,finetune_000046_v00,finetune_000046,NiH9C11(NO)2,kr_uptake_mmol_g,pore_volume_cm3_g,-0.056302402168512344
1,finetune_000046_v00,finetune_000046,NiH9C11(NO)2,kr_uptake_mmol_g,void_fraction,-0.12011517584323883
1,finetune_000046_v00,finetune_000046,NiH9C11(NO)2,kr_uptake_mmol_g,gravimetric_surface_area_m2_g,0.019498465582728386
1,finetune_000046_v00,finetune_000046,NiH9C11(NO)2,kr_uptake_mmol_g,volumetric_surface_area_m2_cm3,-0.024045515805482864
1,finetune_000046_v00,finetune_000046,NiH9C11(NO)2,kr_uptake_mmol_g,lcd_A,-0.05996473878622055
1,finetune_000046_v00,finetune_000046,NiH9C11(NO)2,kr_uptake_mmol_g,pld_A,-0.08683477342128754
1,finetune_000046_v00,finetune_000046,NiH9C11(NO)2,kr_uptake_mmol_g,density_g_cm3,0.171709343791008
1,finetune_000046_v00,finetune_000046,NiH9C11(NO)2,kr_uptake_mmol_g,nsites,0.026015209034085274
1,finetune_000046_v00,finetune_000046,NiH9C11(NO)2,kr_uptake_mmol_g,nelements,0.013457692228257656
1,finetune_000046_v00,finetune_000046,NiH9C11(NO)2,kr_uptake_mmol_g,open_metal_site,0.0
1,finetune_000046_v00,finetune_000046,NiH9C11(NO)2,kr_uptake_mmol_g,has_functional_group,-0.00960970763117075
1,finetune_000046_v00,finetune_000046,NiH9C11(NO)2,kr_uptake_mmol_g,mean_electronegativity_diff,-0.007976977154612541
1,finetune_000046_v00,finetune_000046,NiH9C11(NO)2,kr_uptake_mmol_g,mean_atomic_radius_A,0.03543704003095627
1,finetune_000046_v00,finetune_000046,NiH9C11(NO)2,kr_uptake_mmol_g,mean_atomic_number,-0.07482356578111649
1,finetune_000046_v00,finetune_000046,NiH9C11(NO)2,kr_uptake_mmol_g,metal_fraction,-0.08903378248214722
1,finetune_000046_v00,finetune_000046,NiH9C11(NO)2,xe_kr_selectivity,pore_volume_cm3_g,-0.01490941271185875
1,finetune_000046_v00,finetune_000046,NiH9C11(NO)2,xe_kr_selectivity,void_fraction,-0.07694453746080399
1,finetune_000046_v00,finetune_000046,NiH9C11(NO)2,xe_kr_selectivity,gravimetric_surface_area_m2_g,0.0033249380066990852
1,finetune_000046_v00,finetune_000046,NiH9C11(NO)2,xe_kr_selectivity,volumetric_surface_area_m2_cm3,-0.01787451282143593
1,finetune_000046_v00,finetune_000046,NiH9C11(NO)2,xe_kr_selectivity,lcd_A,-0.06390799582004547
1,finetune_000046_v00,finetune_000046,NiH9C11(NO)2,xe_kr_selectivity,pld_A,-0.08772817999124527
1,finetune_000046_v00,finetune_000046,NiH9C11(NO)2,xe_kr_selectivity,density_g_cm3,0.055058881640434265
1,finetune_000046_v00,finetune_000046,NiH9C11(NO)2,xe_kr_selectivity,nsites,0.016603440046310425
1,finetune_000046_v00,finetune_000046,NiH9C11(NO)2,xe_kr_selectivity,nelements,-0.021148376166820526
1,finetune_000046_v00,finetune_000046,NiH9C11(NO)2,xe_kr_selectivity,open_metal_site,0.0
1,finetune_000046_v00,finetune_000046,NiH9C11(NO)2,xe_kr_selectivity,has_functional_group,-0.005631415173411369
1,finetune_000046_v00,finetune_000046,NiH9C11(NO)2,xe_kr_selectivity,mean_electronegativity_diff,-0.037548892199993134
1,finetune_000046_v00,finetune_000046,NiH9C11(NO)2,xe_kr_selectivity,mean_atomic_radius_A,0.09693943709135056
1,finetune_000046_v00,finetune_000046,NiH9C11(NO)2,xe_kr_selectivity,mean_atomic_number,-0.12047871202230453
1,finetune_000046_v00,finetune_000046,NiH9C11(NO)2,xe_kr_selectivity,metal_fraction,0.042104944586753845
1,finetune_000046_v00,finetune_000046,NiH9C11(NO)2,i2_uptake_mmol_g,pore_volume_cm3_g,-0.046534694731235504
1,finetune_000046_v00,finetune_000046,NiH9C11(NO)2,i2_uptake_mmol_g,void_fraction,-0.1015288233757019
1,finetune_000046_v00,finetune_000046,NiH9C11(NO)2,i2_uptake_mmol_g,gravimetric_surface_area_m2_g,0.019024763256311417
1,finetune_000046_v00,finetune_000046,NiH9C11(NO)2,i2_uptake_mmol_g,volumetric_surface_area_m2_cm3,-0.022774968296289444
1,finetune_000046_v00,finetune_000046,NiH9C11(NO)2,i2_uptake_mmol_g,lcd_A,-0.04483436793088913
1,finetune_000046_v00,finetune_000046,NiH9C11(NO)2,i2_uptake_mmol_g,pld_A,-0.06977265328168869
1,finetune_000046_v00,finetune_000046,NiH9C11(NO)2,i2_uptake_mmol_g,density_g_cm3,0.1270100623369217
1,finetune_000046_v00,finetune_000046,NiH9C11(NO)2,i2_uptake_mmol_g,nsites,0.02652248926460743
1,finetune_000046_v00,finetune_000046,NiH9C11(NO)2,i2_uptake_mmol_g,nelements,0.029454844072461128
1,finetune_000046_v00,finetune_000046,NiH9C11(NO)2,i2_uptake_mmol_g,open_metal_site,0.0
1,finetune_000046_v00,finetune_000046,NiH9C11(NO)2,i2_uptake_mmol_g,has_functional_group,-0.16995227336883545
1,finetune_000046_v00,finetune_000046,NiH9C11(NO)2,i2_uptake_mmol_g,mean_electronegativity_diff,0.00852985680103302
1,finetune_000046_v00,finetune_000046,NiH9C11(NO)2,i2_uptake_mmol_g,mean_atomic_radius_A,0.0025376398116350174
1,finetune_000046_v00,finetune_000046,NiH9C11(NO)2,i2_uptake_mmol_g,mean_atomic_number,-0.039583124220371246
1,finetune_000046_v00,finetune_000046,NiH9C11(NO)2,i2_uptake_mmol_g,metal_fraction,-0.09475027769804001
1,finetune_000157_v00,finetune_000157,CoHC4O3,xe_uptake_mmol_g,pore_volume_cm3_g,0.2549671530723572
1,finetune_000157_v00,finetune_000157,CoHC4O3,xe_uptake_mmol_g,void_fraction,0.15410491824150085
1,finetune_000157_v00,finetune_000157,CoHC4O3,xe_uptake_mmol_g,gravimetric_surface_area_m2_g,0.0852031484246254
1,finetune_000157_v00,finetune_000157,CoHC4O3,xe_uptake_mmol_g,volumetric_surface_area_m2_cm3,0.02275034412741661
1,finetune_000157_v00,finetune_000157,CoHC4O3,xe_uptake_mmol_g,lcd_A,0.04898412898182869
1,finetune_000157_v00,finetune_000157,CoHC4O3,xe_uptake_mmol_g,pld_A,0.026165073737502098
1,finetune_000157_v00,finetune_000157,CoHC4O3,xe_uptake_mmol_g,density_g_cm3,0.15056383609771729
1,finetune_000157_v00,finetune_000157,CoHC4O3,xe_uptake_mmol_g,nsites,0.08533964306116104
1,finetune_000157_v00,finetune_000157,CoHC4O3,xe_uptake_mmol_g,nelements,-0.0009456716943532228
1,finetune_000157_v00,finetune_000157,CoHC4O3,xe_uptake_mmol_g,open_metal_site,0.0
1,finetune_000157_v00,finetune_000157,CoHC4O3,xe_uptake_mmol_g,has_functional_group,-0.0029305829666554928
1,finetune_000157_v00,finetune_000157,CoHC4O3,xe_uptake_mmol_g,mean_electronegativity_diff,-0.001038288464769721
1,finetune_000157_v00,finetune_000157,CoHC4O3,xe_uptake_mmol_g,mean_atomic_radius_A,-0.0032486747950315475
1,finetune_000157_v00,finetune_000157,CoHC4O3,xe_uptake_mmol_g,mean_atomic_number,-0.01568288914859295
1,finetune_000157_v00,finetune_000157,CoHC4O3,xe_uptake_mmol_g,metal_fraction,0.07593448460102081
1,finetune_000157_v00,finetune_000157,CoHC4O3,kr_uptake_mmol_g,pore_volume_cm3_g,0.2581057846546173
1,finetune_000157_v00,finetune_000157,CoHC4O3,kr_uptake_mmol_g,void_fraction,0.15648730099201202
1,finetune_000157_v00,finetune_000157,CoHC4O3,kr_uptake_mmol_g,gravimetric_surface_area_m2_g,0.08304813504219055
1,finetune_000157_v00,finetune_000157,CoHC4O3,kr_uptake_mmol_g,volumetric_surface_area_m2_cm3,0.026242433115839958
1,finetune_000157_v00,finetune_000157,CoHC4O3,kr_uptake_mmol_g,lcd_A,0.052767351269721985
1,finetune_000157_v00,finetune_000157,CoHC4O3,kr_uptake_mmol_g,pld_A,0.026517296209931374
1,finetune_000157_v00,finetune_000157,CoHC4O3,kr_uptake_mmol_g,density_g_cm3,0.15669918060302734
1,finetune_000157_v00,finetune_000157,CoHC4O3,kr_uptake_mmol_g,nsites,0.0890868604183197
1,finetune_000157_v00,finetune_000157,CoHC4O3,kr_uptake_mmol_g,nelements,-0.002261694520711899
1,finetune_000157_v00,finetune_000157,CoHC4O3,kr_uptake_mmol_g,open_metal_site,-0.0
1,finetune_000157_v00,finetune_000157,CoHC4O3,kr_uptake_mmol_g,has_functional_group,-0.01729002594947815
1,finetune_000157_v00,finetune_000157,CoHC4O3,kr_uptake_mmol_g,mean_electronegativity_diff,-0.007924572564661503
1,finetune_000157_v00,finetune_000157,CoHC4O3,kr_uptake_mmol_g,mean_atomic_radius_A,-0.0012042189482599497
1,finetune_000157_v00,finetune_000157,CoHC4O3,kr_uptake_mmol_g,mean_atomic_number,-0.013461251743137836
1,finetune_000157_v00,finetune_000157,CoHC4O3,kr_uptake_mmol_g,metal_fraction,0.06631585955619812
1,finetune_000157_v00,finetune_000157,CoHC4O3,xe_kr_selectivity,pore_volume_cm3_g,0.055235717445611954
1,finetune_000157_v00,finetune_000157,CoHC4O3,xe_kr_selectivity,void_fraction,0.08110760152339935
1,finetune_000157_v00,finetune_000157,CoHC4O3,xe_kr_selectivity,gravimetric_surface_area_m2_g,0.01247421558946371
1,finetune_000157_v00,finetune_000157,CoHC4O3,xe_kr_selectivity,volumetric_surface_area_m2_cm3,0.019498735666275024
1,finetune_000157_v00,finetune_000157,CoHC4O3,xe_kr_selectivity,lcd_A,0.052715595811605453
1,finetune_000157_v00,finetune_000157,CoHC4O3,xe_kr_selectivity,pld_A,0.02779686264693737
1,finetune_000157_v00,finetune_000157,CoHC4O3,xe_kr_selectivity,density_g_cm3,0.039045900106430054
1,finetune_000157_v00,finetune_000157,CoHC4O3,xe_kr_selectivity,nsites,0.05133574455976486
1,finetune_000157_v00,finetune_000157,CoHC4O3,xe_kr_selectivity,nelements,0.005879192613065243
1,finetune_000157_v00,finetune_000157,CoHC4O3,xe_kr_selectivity,open_metal_site,0.0
1,finetune_000157_v00,finetune_000157,CoHC4O3,xe_kr_selectivity,has_functional_group,-0.026620181277394295
1,finetune_000157_v00,finetune_000157,CoHC4O3,xe_kr_selectivity,mean_electronegativity_diff,-0.04590625315904617
1,finetune_000157_v00,finetune_000157,CoHC4O3,xe_kr_selectivity,mean_atomic_radius_A,-0.0029042779933661222
1,finetune_000157_v00,finetune_000157,CoHC4O3,xe_kr_selectivity,mean_atomic_number,-0.030413886532187462
1,finetune_000157_v00,finetune_000157,CoHC4O3,xe_kr_selectivity,metal_fraction,-0.028667813166975975
1,finetune_000157_v00,finetune_000157,CoHC4O3,i2_uptake_mmol_g,pore_volume_cm3_g,0.2139025777578354
1,finetune_000157_v00,finetune_000157,CoHC4O3,i2_uptake_mmol_g,void_fraction,0.14859145879745483
1,finetune_000157_v00,finetune_000157,CoHC4O3,i2_uptake_mmol_g,gravimetric_surface_area_m2_g,0.07740221172571182
