base_mof_id,mof_name,source,cif_path,formula,open_metal_site,has_functional_group,formation_energy_eV_atom_proxy,pore_volume_cm3_g,void_fraction,gravimetric_surface_area_m2_g,volumetric_surface_area_m2_cm3,lcd_A,pld_A,density_g_cm3,nsites,nelements,mean_atomic_number,mean_atomic_radius_A,mean_electronegativity_diff,metal_fraction,formation_energy_kaynak
pretrain_000363,EuH3C9(NO2)3,HF_COREMOF_GCMC,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/cif/pretrain_000363.cif,EuH3C9(NO2)3,False,False,-0.39282636485567707,0.030449768319685936,0.05,8.209112099068205e+24,1.3479761180581744e+25,1.5,1.2,1.642048618401958,44,5,8.590909090909092,0.656818181818182,0.768988946604566,0.045454545454545456,KAYNAK_VERISI
pretrain_000364,LaC12(ClO)6,HF_COREMOF_GCMC,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/cif/pretrain_000364.cif,LaC12(ClO)6,False,False,-0.5688211219557444,0.027855608691282376,0.05,5.564325439575443e+24,9.987800843348366e+24,1.9871936116040632,1.2,1.7949706486093728,50,4,11.16,0.7979999999999999,0.9036142705823099,0.04,KAYNAK_VERISI
pretrain_000365,LaC12(ClO)6,HF_COREMOF_GCMC,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/cif/pretrain_000365.cif,LaC12(ClO)6,False,False,-0.5688211219557444,0.027855608691282376,0.05,5.564325439575443e+24,9.987800843348366e+24,1.9871936116040632,1.2,1.7949706486093728,50,4,11.16,0.7979999999999999,0.9036142705823099,0.04,KAYNAK_VERISI
pretrain_000366,ZnCrH18C14(N2O)2,HF_COREMOF_GCMC,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/cif/pretrain_000366.cif,ZnCrH18C14(N2O)2,False,False,-0.47606208845416387,0.09604547402800646,0.10185166600708184,3.4245074118772756e+25,3.6315275517469388e+25,2.2145268798608373,1.2179897839234606,1.0604525308228716,40,6,5.0,0.52125,0.6658995586589784,0.05,KAYNAK_VERISI
pretrain_000367,CuH8(C2N)4,HF_COREMOF_GCMC,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/cif/pretrain_000367.cif,CuH8(C2N)4,False,False,-0.3595788678012127,0.05556521108350604,0.06374764214332951,3.752883638938055e+25,4.305526399621553e+25,1.7305181678393637,1.2,1.1472581656807983,21,4,5.380952380952381,0.55,0.4242861652234256,0.047619047619047616,KAYNAK_VERISI
pretrain_000368,CuHC4O3,HF_COREMOF_GCMC,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/cif/pretrain_000368.cif,CuHC4O3,False,False,-0.20597854636990207,0.14306361389834307,0.18913494331402203,2.5852239851953995e+25,3.417753673141659e+25,2.7268008935398664,1.4997404914469266,1.3220338712288924,54,4,8.666666666666666,0.688888888888889,0.577510822409416,0.1111111111111111,KAYNAK_VERISI
pretrain_000369,CoPC3NO3,HF_COREMOF_GCMC,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/cif/pretrain_000369.cif,CoPC3NO3,False,False,-0.339007787587708,0.18989651439432215,0.24830970135903974,2.900170840812462e+25,3.7922789560895155e+25,3.13185845514548,1.722522150330014,1.3076053668021625,54,5,10.11111111111111,0.7666666666666667,0.5632406235349152,0.1111111111111111,KAYNAK_VERISI
pretrain_000370,Cd3H8(C6O5)4,HF_COREMOF_GCMC,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/cif/pretrain_000370.cif,Cd3H8(C6O5)4,False,False,-0.27154193232315904,0.029379047387483478,0.05,6.906213466629339e+24,1.1753637508293807e+25,2.1092829231755514,1.2,1.7018931669412054,55,4,8.290909090909091,0.6445454545454548,0.6380830666927308,0.05454545454545454,KAYNAK_VERISI
pretrain_000371,SmH9(C2O)6,HF_COREMOF_GCMC,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/cif/pretrain_000371.cif,SmH9(C2O)6,False,False,-0.5533311169052184,0.033113620854002664,0.05,8.2408418593811e+24,1.244328111340469e+25,1.8852289118300725,1.2,1.5099526632997664,56,4,6.821428571428571,0.5750000000000001,0.8128037893612454,0.03571428571428571,KAYNAK_VERISI
pretrain_000372,MgH6C8S2(NO)4,HF_COREMOF_GCMC,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/cif/pretrain_000372.cif,MgH6C8S2(NO)4,False,False,-0.5201537452132456,0.3052292661117404,0.28763886436227715,6.098681039384603e+25,5.747213268973177e+25,4.079784268198212,2.2438813475090167,0.9423698717572395,50,6,6.32,0.6240000000000001,0.6693031201680346,0.04,KAYNAK_VERISI
pretrain_000373,CoHC4O3,HF_COREMOF_GCMC,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/cif/pretrain_000373.cif,CoHC4O3,False,False,-0.30168744698035965,0.20272234461597277,0.24081560498963828,3.3889723538711354e+25,4.025789210541387e+25,3.325674945771934,1.8291212201745637,1.1879085428191327,54,4,8.444444444444445,0.688888888888889,0.5829397481729994,0.1111111111111111,KAYNAK_VERISI
pretrain_000374,CuHC4O3,HF_COREMOF_GCMC,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/cif/pretrain_000374.cif,CuHC4O3,False,False,-0.20597854636990207,0.14306361389834307,0.18913494331402203,2.5852239851953995e+25,3.417753673141659e+25,2.7268008935398664,1.4997404914469266,1.3220338712288924,54,4,8.666666666666666,0.688888888888889,0.577510822409416,0.1111111111111111,KAYNAK_VERISI
pretrain_000375,Ho(CO2)4,HF_COREMOF_GCMC,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/cif/pretrain_000375.cif,Ho(CO2)4,False,False,-0.4785943460144064,0.14997836171222506,0.25281674030478984,2.4414133620380375e+25,4.115461463109865e+25,4.837021143375599,2.6603616288565797,1.6856881047273249,52,3,11.923076923076923,0.7192307692307693,0.9079035680560402,0.07692307692307693,KAYNAK_VERISI
pretrain_000376,CoHC4O3,HF_COREMOF_GCMC,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/cif/pretrain_000376.cif,CoHC4O3,False,False,-0.30168744698035965,0.20272234461597277,0.24081560498963828,3.3889723538711354e+25,4.025789210541387e+25,3.325674945771934,1.8291212201745637,1.1879085428191327,54,4,8.444444444444445,0.688888888888889,0.5829397481729994,0.1111111111111111,KAYNAK_VERISI
pretrain_000377,LiC6N4F3,HF_COREMOF_GCMC,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/cif/pretrain_000377.cif,LiC6N4F3,False,False,-0.45334514620200034,0.039745277462582225,0.05,8.573472372599009e+24,1.0785523362706945e+25,1.954323412334816,1.2,1.258011094451963,56,4,6.714285714285714,0.6964285714285714,1.0861946188413936,0.07142857142857142,KAYNAK_VERISI
pretrain_000378,CuHC4O3,HF_COREMOF_GCMC,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/cif/pretrain_000378.cif,CuHC4O3,False,False,-0.20597854636990207,0.14306361389834307,0.18913494331402203,2.5852239851953995e+25,3.417753673141659e+25,2.7268008935398664,1.4997404914469266,1.3220338712288924,54,4,8.666666666666666,0.688888888888889,0.577510822409416,0.1111111111111111,KAYNAK_VERISI
pretrain_000379,MgPHCO6,HF_COREMOF_GCMC,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/cif/pretrain_000379.cif,MgPHCO6,False,False,-0.3514950327118205,0.09183493617924217,0.13499857555114858,2.705562218012952e+25,3.977212384444526e+25,1.9888527039069894,1.2,1.4700132778190231,40,5,8.2,0.7050000000000001,0.6865974075103983,0.1,KAYNAK_VERISI
pretrain_000380,ErH4(CO2)4,HF_COREMOF_GCMC,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/cif/pretrain_000380.cif,ErH4(CO2)4,False,False,-0.2729219457086594,0.023600667038622233,0.05,9.4800095235009e+24,2.008419827284324e+25,1.5,1.2,2.1185841873950237,34,4,9.411764705882353,0.6088235294117648,0.7877935960643498,0.058823529411764705,KAYNAK_VERISI
pretrain_000381,ErH4(CO2)4,HF_COREMOF_GCMC,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/cif/pretrain_000381.cif,ErH4(CO2)4,False,False,-0.2729219457086594,0.023600667038622233,0.05,9.4800095235009e+24,2.008419827284324e+25,1.5,1.2,2.1185841873950237,34,4,9.411764705882353,0.6088235294117648,0.7877935960643498,0.058823529411764705,KAYNAK_VERISI
pretrain_000382,Ho(CO2)4,HF_COREMOF_GCMC,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/cif/pretrain_000382.cif,Ho(CO2)4,False,False,-0.4785943460144064,0.14997836171222506,0.25281674030478984,2.4414133620380375e+25,4.115461463109865e+25,4.837021143375599,2.6603616288565797,1.6856881047273249,52,3,11.923076923076923,0.7192307692307693,0.9079035680560402,0.07692307692307693,KAYNAK_VERISI
pretrain_000383,CuH8(C2N)4,HF_COREMOF_GCMC,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/cif/pretrain_000383.cif,CuH8(C2N)4,False,False,-0.30568759892107583,0.04294860150369703,0.05,1.4717735090892115e+25,1.7134126113076357e+25,2.108388495984552,1.2,1.1641822608751529,42,4,5.380952380952381,0.5499999999999998,0.4242861652234256,0.047619047619047616,KAYNAK_VERISI
pretrain_000384,CoHC4O3,HF_COREMOF_GCMC,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/cif/pretrain_000384.cif,CoHC4O3,False,False,-0.30168744698035965,0.20272234461597277,0.24081560498963828,3.3889723538711354e+25,4.025789210541387e+25,3.325674945771934,1.8291212201745637,1.1879085428191327,54,4,8.444444444444445,0.688888888888889,0.5829397481729994,0.1111111111111111,KAYNAK_VERISI
pretrain_000385,MnHC4O3,HF_COREMOF_GCMC,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/cif/pretrain_000385.cif,MnHC4O3,False,False,-0.35667302523190136,0.250478780251175,0.27327521048561265,3.946863419937481e+25,4.306073076369193e+25,3.5594545584836754,1.9577000071660215,1.0910114230498005,54,4,8.222222222222221,0.6944444444444445,0.6822206387965699,0.1111111111111111,KAYNAK_VERISI
pretrain_000386,CuHC4O3,HF_COREMOF_GCMC,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/cif/pretrain_000386.cif,CuHC4O3,False,False,-0.20597854636990207,0.14306361389834307,0.18913494331402203,2.5852239851953995e+25,3.417753673141659e+25,2.7268008935398664,1.4997404914469266,1.3220338712288924,54,4,8.666666666666666,0.688888888888889,0.577510822409416,0.1111111111111111,KAYNAK_VERISI
pretrain_000387,EuHC6N2O5,HF_COREMOF_GCMC,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/cif/pretrain_000387.cif,EuHC6N2O5,False,False,-0.27288817714981606,0.026663069368171966,0.05,6.59103069616188e+24,1.235984988290522e+25,2.179271850871295,1.2,1.8752529691756201,45,5,10.266666666666667,0.7066666666666668,0.768988946604566,0.06666666666666667,KAYNAK_VERISI
pretrain_000388,CoHC4O3,HF_COREMOF_GCMC,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/cif/pretrain_000388.cif,CoHC4O3,False,False,-0.30168744698035965,0.20272234461597277,0.24081560498963828,3.3889723538711354e+25,4.025789210541387e+25,3.325674945771934,1.8291212201745637,1.1879085428191327,54,4,8.444444444444445,0.688888888888889,0.5829397481729994,0.1111111111111111,KAYNAK_VERISI
pretrain_000389,EuHC6N2O5,HF_COREMOF_GCMC,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/cif/pretrain_000389.cif,EuHC6N2O5,False,False,-0.27288817714981606,0.026663069368171966,0.05,6.59103069616188e+24,1.235984988290522e+25,2.179271850871295,1.2,1.8752529691756201,45,5,10.266666666666667,0.7066666666666668,0.768988946604566,0.06666666666666667,KAYNAK_VERISI
pretrain_000390,LiC6N4F3,HF_COREMOF_GCMC,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/cif/pretrain_000390.cif,LiC6N4F3,False,False,-0.45334514620200034,0.039745277462582225,0.05,8.573472372599009e+24,1.0785523362706945e+25,1.954323412334816,1.2,1.258011094451963,56,4,6.714285714285714,0.6964285714285714,1.0861946188413936,0.07142857142857142,KAYNAK_VERISI
pretrain_000391,ZnHC4O3,HF_COREMOF_GCMC,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/cif/pretrain_000391.cif,ZnHC4O3,False,False,-0.2677312773291185,0.20687860416176837,0.2515640963015523,3.3991159257691533e+25,4.133320260715269e+25,3.442719217267522,1.8934955694971374,1.2159986158106626,54,4,8.777777777777779,0.688888888888889,0.6504229393248673,0.1111111111111111,KAYNAK_VERISI
pretrain_000392,Ho(CO2)4,HF_COREMOF_GCMC,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/cif/pretrain_000392.cif,Ho(CO2)4,False,False,-0.4785943460144064,0.14997836171222506,0.25281674030478984,2.4414133620380375e+25,4.115461463109865e+25,4.837021143375599,2.6603616288565797,1.6856881047273249,52,3,11.923076923076923,0.7192307692307693,0.9079035680560402,0.07692307692307693,KAYNAK_VERISI
pretrain_000393,Ho(CO2)4,HF_COREMOF_GCMC,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/cif/pretrain_000393.cif,Ho(CO2)4,False,False,-0.4785943460144064,0.14997836171222506,0.25281674030478984,2.4414133620380375e+25,4.115461463109865e+25,4.837021143375599,2.6603616288565797,1.6856881047273249,52,3,11.923076923076923,0.7192307692307693,0.9079035680560402,0.07692307692307693,KAYNAK_VERISI
pretrain_000394,SmH9(C2O)6,HF_COREMOF_GCMC,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/cif/pretrain_000394.cif,SmH9(C2O)6,False,False,-0.5533311169052184,0.033113620854002664,0.05,8.2408418593811e+24,1.244328111340469e+25,1.8852289118300725,1.2,1.5099526632997664,56,4,6.821428571428571,0.5750000000000001,0.8128037893612454,0.03571428571428571,KAYNAK_VERISI
pretrain_000395,Cu3P3H12C21N3O13,HF_COREMOF_GCMC,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/cif/pretrain_000395.cif,Cu3P3H12C21N3O13,False,False,-0.17767504281494534,0.03605104544896144,0.0501327302786021,8.275361865737138e+24,1.1507751833720564e+25,1.5,1.2,1.3906040630521113,55,6,7.181818181818182,0.6272727272727274,0.5333437498982767,0.05454545454545454,KAYNAK_VERISI
pretrain_000396,CuH8(C2N)4,HF_COREMOF_GCMC,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/cif/pretrain_000396.cif,CuH8(C2N)4,False,False,-0.3595788678012127,0.05556521108350604,0.06374764214332951,3.752883638938055e+25,4.305526399621553e+25,1.7305181678393637,1.2,1.1472581656807983,21,4,5.380952380952381,0.55,0.4242861652234256,0.047619047619047616,KAYNAK_VERISI
pretrain_000397,CoHC4O3,HF_COREMOF_GCMC,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/cif/pretrain_000397.cif,CoHC4O3,False,False,-0.30168744698035965,0.20272234461597277,0.24081560498963828,3.3889723538711354e+25,4.025789210541387e+25,3.325674945771934,1.8291212201745637,1.1879085428191327,54,4,8.444444444444445,0.688888888888889,0.5829397481729994,0.1111111111111111,KAYNAK_VERISI
pretrain_000398,CuHC4O3,HF_COREMOF_GCMC,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/cif/pretrain_000398.cif,CuHC4O3,False,False,-0.20597854636990207,0.14306361389834307,0.18913494331402203,2.5852239851953995e+25,3.417753673141659e+25,2.7268008935398664,1.4997404914469266,1.3220338712288924,54,4,8.666666666666666,0.688888888888889,0.577510822409416,0.1111111111111111,KAYNAK_VERISI
pretrain_000399,ZnCrH18C14(N2O)2,HF_COREMOF_GCMC,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/cif/pretrain_000399.cif,ZnCrH18C14(N2O)2,False,False,-0.47606208845416387,0.09604547402800646,0.10185166600708184,3.4245074118772756e+25,3.6315275517469388e+25,2.2145268798608373,1.2179897839234606,1.0604525308228716,40,6,5.0,0.52125,0.6658995586589784,0.05,KAYNAK_VERISI
pretrain_000400,MgPHCO6,HF_COREMOF_GCMC,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/cif/pretrain_000400.cif,MgPHCO6,False,False,-0.3514950327118205,0.09183493617924217,0.13499857555114858,2.705562218012952e+25,3.977212384444526e+25,1.9888527039069894,1.2,1.4700132778190231,40,5,8.2,0.7050000000000001,0.6865974075103983,0.1,KAYNAK_VERISI
pretrain_000401,EuHC6N2O5,HF_COREMOF_GCMC,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/cif/pretrain_000401.cif,EuHC6N2O5,False,False,-0.27288817714981606,0.026663069368171966,0.05,6.59103069616188e+24,1.235984988290522e+25,2.179271850871295,1.2,1.8752529691756201,45,5,10.266666666666667,0.7066666666666668,0.768988946604566,0.06666666666666667,KAYNAK_VERISI
pretrain_000402,Ho(CO2)4,HF_COREMOF_GCMC,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/cif/pretrain_000402.cif,Ho(CO2)4,False,False,-0.4785943460144064,0.14997836171222506,0.25281674030478984,2.4414133620380375e+25,4.115461463109865e+25,4.837021143375599,2.6603616288565797,1.6856881047273249,52,3,11.923076923076923,0.7192307692307693,0.9079035680560402,0.07692307692307693,KAYNAK_VERISI
pretrain_000403,CoHC4O3,HF_COREMOF_GCMC,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/cif/pretrain_000403.cif,CoHC4O3,False,False,-0.30168744698035965,0.20272234461597277,0.24081560498963828,3.3889723538711354e+25,4.025789210541387e+25,3.325674945771934,1.8291212201745637,1.1879085428191327,54,4,8.444444444444445,0.688888888888889,0.5829397481729994,0.1111111111111111,KAYNAK_VERISI
pretrain_000404,CoHC4O3,HF_COREMOF_GCMC,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/cif/pretrain_000404.cif,CoHC4O3,False,False,-0.30168744698035965,0.20272234461597277,0.24081560498963828,3.3889723538711354e+25,4.025789210541387e+25,3.325674945771934,1.8291212201745637,1.1879085428191327,54,4,8.444444444444445,0.688888888888889,0.5829397481729994,0.1111111111111111,KAYNAK_VERISI
pretrain_000405,EuHC6N2O5,HF_COREMOF_GCMC,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/cif/pretrain_000405.cif,EuHC6N2O5,False,False,-0.27288817714981606,0.026663069368171966,0.05,6.59103069616188e+24,1.235984988290522e+25,2.179271850871295,1.2,1.8752529691756201,45,5,10.266666666666667,0.7066666666666668,0.768988946604566,0.06666666666666667,KAYNAK_VERISI
pretrain_000406,NiPC3NO3,HF_COREMOF_GCMC,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/cif/pretrain_000406.cif,NiPC3NO3,False,False,-0.3171504197678396,0.17070782543812318,0.23020822226701376,2.692186791180484e+25,3.630551403356974e+25,2.957968170983657,1.6268824940410116,1.3485510794609579,54,5,10.222222222222221,0.7666666666666667,0.5554313638965664,0.1111111111111111,KAYNAK_VERISI
pretrain_000407,NiH9C11(NO)2,HF_COREMOF_GCMC,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/cif/pretrain_000407.cif,NiH9C11(NO)2,False,False,-0.4316147466124268,0.11050820778470832,0.11439936982589449,2.8987157079593816e+25,3.0007838959891437e+25,2.7487932508246935,1.5118362879535816,1.035211520657062,50,5,5.32,0.552,0.5538736317970011,0.04,KAYNAK_VERISI
pretrain_000408,CoHC4O3,HF_COREMOF_GCMC,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/cif/pretrain_000408.cif,CoHC4O3,False,False,-0.30168744698035965,0.20272234461597277,0.24081560498963828,3.3889723538711354e+25,4.025789210541387e+25,3.325674945771934,1.8291212201745637,1.1879085428191327,54,4,8.444444444444445,0.688888888888889,0.5829397481729994,0.1111111111111111,KAYNAK_VERISI
pretrain_000409,CoHC4O3,HF_COREMOF_GCMC,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/cif/pretrain_000409.cif,CoHC4O3,False,False,-0.30168744698035965,0.20272234461597277,0.24081560498963828,3.3889723538711354e+25,4.025789210541387e+25,3.325674945771934,1.8291212201745637,1.1879085428191327,54,4,8.444444444444445,0.688888888888889,0.5829397481729994,0.1111111111111111,KAYNAK_VERISI
pretrain_000410,FeHC4O3,HF_COREMOF_GCMC,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/cif/pretrain_000410.cif,FeHC4O3,False,False,-0.29345957025858943,0.2132917425616269,0.24421624944712994,3.5062473095194724e+25,4.014607210204248e+25,3.3668647255100255,1.8517755990305143,1.1449868921979853,54,4,8.333333333333334,0.6944444444444445,0.5968458762528228,0.1111111111111111,KAYNAK_VERISI
pretrain_000411,ErH4(CO2)4,HF_COREMOF_GCMC,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/cif/pretrain_000411.cif,ErH4(CO2)4,False,False,-0.2729219457086594,0.023600667038622233,0.05,9.4800095235009e+24,2.008419827284324e+25,1.5,1.2,2.1185841873950237,34,4,9.411764705882353,0.6088235294117648,0.7877935960643498,0.058823529411764705,KAYNAK_VERISI
pretrain_000412,CuH8(C2N)4,HF_COREMOF_GCMC,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/cif/pretrain_000412.cif,CuH8(C2N)4,False,False,-0.3595788678012127,0.05556521108350604,0.06374764214332951,3.752883638938055e+25,4.305526399621553e+25,1.7305181678393637,1.2,1.1472581656807983,21,4,5.380952380952381,0.55,0.4242861652234256,0.047619047619047616,KAYNAK_VERISI
pretrain_000413,CoHC4O3,HF_COREMOF_GCMC,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/cif/pretrain_000413.cif,CoHC4O3,False,False,-0.30168744698035965,0.20272234461597277,0.24081560498963828,3.3889723538711354e+25,4.025789210541387e+25,3.325674945771934,1.8291212201745637,1.1879085428191327,54,4,8.444444444444445,0.688888888888889,0.5829397481729994,0.1111111111111111,KAYNAK_VERISI
pretrain_000414,CuHC4O3,HF_COREMOF_GCMC,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/cif/pretrain_000414.cif,CuHC4O3,False,False,-0.20597854636990207,0.14306361389834307,0.18913494331402203,2.5852239851953995e+25,3.417753673141659e+25,2.7268008935398664,1.4997404914469266,1.3220338712288924,54,4,8.666666666666666,0.688888888888889,0.577510822409416,0.1111111111111111,KAYNAK_VERISI
pretrain_000415,EuH3C9(NO2)3,HF_COREMOF_GCMC,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/cif/pretrain_000415.cif,EuH3C9(NO2)3,False,False,-0.39282636485567707,0.030449768319685936,0.05,8.209112099068205e+24,1.3479761180581744e+25,1.5,1.2,1.642048618401958,44,5,8.590909090909092,0.656818181818182,0.768988946604566,0.045454545454545456,KAYNAK_VERISI
pretrain_000416,EuH3C9(NO2)3,HF_COREMOF_GCMC,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/cif/pretrain_000416.cif,EuH3C9(NO2)3,False,False,-0.39282636485567707,0.030449768319685936,0.05,8.209112099068205e+24,1.3479761180581744e+25,1.5,1.2,1.642048618401958,44,5,8.590909090909092,0.656818181818182,0.768988946604566,0.045454545454545456,KAYNAK_VERISI
pretrain_000417,Ag4H16C20N4Cl,HF_COREMOF_GCMC,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/cif/pretrain_000417.cif,Ag4H16C20N4Cl,False,False,-0.22070275896667876,0.02347877879310191,0.05,8.450421724436911e+24,1.7995871503588712e+25,1.5,1.2,2.1295826516620218,45,5,8.2,0.622222222222222,0.47238120199686184,0.08888888888888889,KAYNAK_VERISI
pretrain_000418,Fe2C4Cl2O9,HF_COREMOF_GCMC,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/cif/pretrain_000418.cif,Fe2C4Cl2O9,False,False,-0.19457082168212675,0.12079591757760155,0.18514518171862593,3.2545086912313033e+25,4.988219926023356e+25,3.7770417350350907,2.0773729542693,1.5327105868431787,34,4,10.705882352941176,0.7647058823529411,0.6185668920981788,0.11764705882352941,KAYNAK_VERISI
pretrain_000419,CuHC4O3,HF_COREMOF_GCMC,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/cif/pretrain_000419.cif,CuHC4O3,False,False,-0.20597854636990207,0.14306361389834307,0.18913494331402203,2.5852239851953995e+25,3.417753673141659e+25,2.7268008935398664,1.4997404914469266,1.3220338712288924,54,4,8.666666666666666,0.688888888888889,0.577510822409416,0.1111111111111111,KAYNAK_VERISI
pretrain_000420,CoHC4O3,HF_COREMOF_GCMC,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/cif/pretrain_000420.cif,CoHC4O3,False,False,-0.30168744698035965,0.20272234461597277,0.24081560498963828,3.3889723538711354e+25,4.025789210541387e+25,3.325674945771934,1.8291212201745637,1.1879085428191327,54,4,8.444444444444445,0.688888888888889,0.5829397481729994,0.1111111111111111,KAYNAK_VERISI
pretrain_000421,CuHC4O3,HF_COREMOF_GCMC,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/cif/pretrain_000421.cif,CuHC4O3,False,False,-0.20597854636990207,0.14306361389834307,0.18913494331402203,2.5852239851953995e+25,3.417753673141659e+25,2.7268008935398664,1.4997404914469266,1.3220338712288924,54,4,8.666666666666666,0.688888888888889,0.577510822409416,0.1111111111111111,KAYNAK_VERISI
