sample_id,base_mof_id,mof_name,source,cif_path,formula,is_augmented,defect_fraction,n_removed,metal_substituted_to,functional_group,noise_sigma_A,augmentation_ops,open_metal_site,has_functional_group,pore_volume_cm3_g,void_fraction,gravimetric_surface_area_m2_g,volumetric_surface_area_m2_cm3,lcd_A,pld_A,density_g_cm3,nsites,nelements,mean_atomic_number,mean_atomic_radius_A,mean_electronegativity_diff,metal_fraction,graf_cif_path,mof_adi_norm,xe_uptake_mmol_g,label_source_xe_uptake_mmol_g,kr_uptake_mmol_g,label_source_kr_uptake_mmol_g,xe_kr_selectivity,label_source_xe_kr_selectivity,i2_uptake_mmol_g,label_source_i2_uptake_mmol_g,eslesme_durumu
finetune_000041_v06,finetune_000041,Ho(CO2)4,HF_COREMOF_GCMC,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/augmented_cif/finetune_000041_v06.cif,Ho2C9O16,True,0.0,0,,-CH3,0.1376054962426155,"functional,noise",False,True,0.1295234587669771,0.2221816283466282,2.108439506345835e+25,3.616769712991286e+25,4.534497269418265,2.4939734981800457,1.715377511237948,54,3,11.703703703703704,0.7185185185185188,0.9079035680560402,0.074074074074074,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/augmented_cif/finetune_000041_v06.cif,HO(CO2)4,0.2094386103540725,PROXY_PORE_CORRELATION,0.13690894951542235,PROXY_PORE_CORRELATION,5.440344848185123,PROXY_PORE_CORRELATION,0.11013663802388823,PROXY_PORE_CORRELATION,TAM
finetune_000042_v00,finetune_000042,Ho(CO2)4,HF_COREMOF_GCMC,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/augmented_cif/finetune_000042_v00.cif,Ho(CO2)4,False,0.0,0,,,0.0,none,False,False,0.149978361712225,0.2528167403047898,2.441413362038037e+25,4.115461463109865e+25,4.837021143375599,2.66036162885658,1.6856881047273249,52,3,11.923076923076923,0.7192307692307693,0.9079035680560402,0.0769230769230769,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/augmented_cif/finetune_000042_v00.cif,HO(CO2)4,0.23363126070810625,PROXY_PORE_CORRELATION,0.19784983438998152,PROXY_PORE_CORRELATION,5.953830189914865,PROXY_PORE_CORRELATION,0.13006959736771564,PROXY_PORE_CORRELATION,TAM
finetune_000042_v01,finetune_000042,Ho(CO2)4,HF_COREMOF_GCMC,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/augmented_cif/finetune_000042_v01.cif,Ho4C13O31,True,0.0979539466049345,4,,,0.1284376287606131,"defect,noise",False,False,0.191021532317054,0.3097183835377342,3.109532042566793e+25,5.0417312964701525e+25,5.353755875408355,2.9445657314745954,1.621379431841586,48,3,12.375,0.7229166666666668,0.9079035680560402,0.0833333333333333,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/augmented_cif/finetune_000042_v01.cif,HO(CO2)4,0.3000635181286386,PROXY_PORE_CORRELATION,0.300500382855516,PROXY_PORE_CORRELATION,5.480367762471024,PROXY_PORE_CORRELATION,0.19046266720131824,PROXY_PORE_CORRELATION,TAM
finetune_000042_v02,finetune_000042,Ho(CO2)4,HF_COREMOF_GCMC,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/augmented_cif/finetune_000042_v02.cif,Ho4C13O27,True,0.1704396222411717,8,,,0.1227418870390448,"noise,defect",False,False,0.2292151972357574,0.3535142847205421,3.731265223361536e+25,5.754660129199824e+25,5.719769870448612,3.145873428746737,1.5422811793623694,44,3,12.772727272727272,0.7340909090909092,0.9079035680560402,0.0909090909090909,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/augmented_cif/finetune_000042_v02.cif,HO(CO2)4,0.4634830658846695,PROXY_PORE_CORRELATION,0.26781325827929714,PROXY_PORE_CORRELATION,6.030358467111707,PROXY_PORE_CORRELATION,0.23272527476795707,PROXY_PORE_CORRELATION,TAM
finetune_000042_v03,finetune_000042,Ho(CO2)4,HF_COREMOF_GCMC,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/augmented_cif/finetune_000042_v03.cif,Ho4C11O30,True,0.1627470632743431,7,,,0.0449523280716994,"defect,substitution,noise",False,False,0.2234868726957065,0.3513024707915979,3.638017051328524e+25,5.718655254771152e+25,5.701848505346836,3.13601667794076,1.5719154622111584,45,3,12.755555555555556,0.7266666666666669,0.9079035680560402,0.0888888888888888,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/augmented_cif/finetune_000042_v03.cif,HO(CO2)4,0.49495266959958345,PROXY_PORE_CORRELATION,0.3137899914788552,PROXY_PORE_CORRELATION,7.514054506965436,PROXY_PORE_CORRELATION,0.2539159591996705,PROXY_PORE_CORRELATION,TAM
finetune_000042_v04,finetune_000042,Ho(CO2)4,HF_COREMOF_GCMC,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/augmented_cif/finetune_000042_v04.cif,Ho2C8NO16,True,0.0,0,,-NH2,0.0560279183773384,"functional,substitution,noise",False,True,0.1334621365397662,0.2295964415986634,2.172555025634546e+25,3.7374712858306406e+25,4.609540641960254,2.53524735307814,1.7203114497590335,54,4,11.74074074074074,0.7166666666666667,0.8327214420200791,0.074074074074074,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/augmented_cif/finetune_000042_v04.cif,HO(CO2)4,0.2145343806723209,PROXY_PORE_CORRELATION,0.18573186070396824,PROXY_PORE_CORRELATION,6.995234883136223,PROXY_PORE_CORRELATION,0.21879835338473505,PROXY_PORE_CORRELATION,TAM
finetune_000042_v05,finetune_000042,Ho(CO2)4,HF_COREMOF_GCMC,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/augmented_cif/finetune_000042_v05.cif,Ho(CO2)4,True,0.0,0,,,0.1122517682646365,noise,False,False,0.149978361712225,0.2528167403047898,2.441413362038037e+25,4.115461463109865e+25,4.837021143375599,2.66036162885658,1.6856881047273249,52,3,11.923076923076923,0.7192307692307693,0.9079035680560402,0.0769230769230769,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/augmented_cif/finetune_000042_v05.cif,HO(CO2)4,0.2178572975710977,PROXY_PORE_CORRELATION,0.1683818471226015,PROXY_PORE_CORRELATION,6.8092354458309865,PROXY_PORE_CORRELATION,0.09972676834440855,PROXY_PORE_CORRELATION,TAM
finetune_000042_v06,finetune_000042,Ho(CO2)4,HF_COREMOF_GCMC,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/augmented_cif/finetune_000042_v06.cif,Ho(CO2)4,True,0.0,0,,,0.0539753394473964,noise,False,False,0.149978361712225,0.2528167403047898,2.441413362038037e+25,4.115461463109865e+25,4.837021143375599,2.66036162885658,1.6856881047273249,52,3,11.923076923076923,0.7192307692307693,0.9079035680560402,0.0769230769230769,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/augmented_cif/finetune_000042_v06.cif,HO(CO2)4,0.21478962533392756,PROXY_PORE_CORRELATION,0.17987913387627547,PROXY_PORE_CORRELATION,5.992548586946979,PROXY_PORE_CORRELATION,0.11845028205322658,PROXY_PORE_CORRELATION,TAM
finetune_000043_v00,finetune_000043,MgH3(CO2)3,HF_COREMOF_GCMC,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/augmented_cif/finetune_000043_v00.cif,MgH3(CO2)3,False,0.0,0,,,0.0,none,False,False,0.1172661287800369,0.1414060559937077,2.9217665416605936e+25,3.5232294908070165e+25,3.1553513543091047,1.7354432448700077,1.205855923315687,52,4,6.230769230769231,0.6115384615384617,0.7631677404083587,0.0769230769230769,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/augmented_cif/finetune_000043_v00.cif,MGH3(CO2)3,0.13114649992187905,PROXY_PORE_CORRELATION,0.09834111256011623,PROXY_PORE_CORRELATION,4.128409314184124,PROXY_PORE_CORRELATION,0.05644488185804329,PROXY_PORE_CORRELATION,TAM
finetune_000043_v01,finetune_000043,MgH3(CO2)3,HF_COREMOF_GCMC,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/augmented_cif/finetune_000043_v01.cif,Co2H6C7O12,True,0.0,0,Co,-CH3,0.1077715949228857,"noise,substitution,functional",False,True,0.0330397263671145,0.05,8.232075881530285e+24,1.2457845125684695e+25,1.8762846399200732,1.2,1.513329724478787,54,4,7.333333333333333,0.6037037037037039,0.5829397481729994,0.074074074074074,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/augmented_cif/finetune_000043_v01.cif,MGH3(CO2)3,0.047986221338758066,PROXY_PORE_CORRELATION,0.025984357786178473,PROXY_PORE_CORRELATION,4.099685625871061,PROXY_PORE_CORRELATION,0.021079333744713952,PROXY_PORE_CORRELATION,TAM
finetune_000043_v02,finetune_000043,MgH3(CO2)3,HF_COREMOF_GCMC,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/augmented_cif/finetune_000043_v02.cif,Mg2H6C6NO12,True,0.0,0,,-NH2,0.1407619416093048,"functional,noise",False,True,0.0840967309959881,0.1058651893634593,2.0953281006487745e+25,2.6377042665825176e+25,2.730173899211234,1.5015956445661789,1.2588502324603996,54,5,6.25925925925926,0.6129629629629632,0.7325953862808582,0.074074074074074,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/augmented_cif/finetune_000043_v02.cif,MGH3(CO2)3,0.0927888555517669,PROXY_PORE_CORRELATION,0.06384772809392758,PROXY_PORE_CORRELATION,3.022032334224854,PROXY_PORE_CORRELATION,0.05084802844423322,PROXY_PORE_CORRELATION,TAM
finetune_000043_v03,finetune_000043,MgH3(CO2)3,HF_COREMOF_GCMC,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/augmented_cif/finetune_000043_v03.cif,Mg4H9C10O23,True,0.1353561656174018,6,,,0.1236895888713744,"noise,defect",False,False,0.1993097640631143,0.2241091456143908,4.96594034547007e+25,5.5838340546272026e+25,3.9723134524575614,2.1847723988516594,1.1244263253626827,46,4,6.543478260869565,0.6315217391304351,0.7631677404083587,0.0869565217391304,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/augmented_cif/finetune_000043_v03.cif,MGH3(CO2)3,0.22237200466025603,PROXY_PORE_CORRELATION,0.15707291519592265,PROXY_PORE_CORRELATION,4.424178191339693,PROXY_PORE_CORRELATION,0.1698378918738354,PROXY_PORE_CORRELATION,TAM
finetune_000043_v04,finetune_000043,MgH3(CO2)3,HF_COREMOF_GCMC,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/augmented_cif/finetune_000043_v04.cif,Mg4H10C12O23,True,0.0783356158823806,3,,,0.0902926323720005,"noise,defect",False,False,0.1458194255260597,0.1708676365688829,3.6331916390399314e+25,4.257285106733844e+25,3.4685154014260524,1.9076834707843289,1.1717755432958197,49,4,6.408163265306122,0.626530612244898,0.7631677404083587,0.0816326530612244,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/augmented_cif/finetune_000043_v04.cif,MGH3(CO2)3,0.19055313410816557,PROXY_PORE_CORRELATION,0.17584206677796563,PROXY_PORE_CORRELATION,4.9771304385053785,PROXY_PORE_CORRELATION,0.10116455650200355,PROXY_PORE_CORRELATION,TAM
finetune_000043_v05,finetune_000043,MgH3(CO2)3,HF_COREMOF_GCMC,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/augmented_cif/finetune_000043_v05.cif,Mg4H10(CO2)11,True,0.112322029059926,5,,,0.0771420244209624,"noise,defect",False,False,0.1886605410259549,0.2110710506890466,4.700607602858461e+25,5.258980919999373e+25,3.855032618605198,2.1202679402328592,1.1187874769213586,47,4,6.382978723404255,0.6255319148936173,0.7631677404083587,0.0851063829787234,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/augmented_cif/finetune_000043_v05.cif,MGH3(CO2)3,0.23532434302710603,PROXY_PORE_CORRELATION,0.2200771252043542,PROXY_PORE_CORRELATION,5.481514992923348,PROXY_PORE_CORRELATION,0.11133095835470751,PROXY_PORE_CORRELATION,TAM
finetune_000043_v06,finetune_000043,MgH3(CO2)3,HF_COREMOF_GCMC,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/augmented_cif/finetune_000043_v06.cif,MgH3(CO2)3,True,0.0,0,,,0.0702494666706405,noise,False,False,0.1172661287800369,0.1414060559937077,2.9217665416605936e+25,3.5232294908070165e+25,3.1553513543091047,1.7354432448700077,1.205855923315687,52,4,6.230769230769231,0.6115384615384617,0.7631677404083587,0.0769230769230769,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/augmented_cif/finetune_000043_v06.cif,MGH3(CO2)3,0.15724901269862682,PROXY_PORE_CORRELATION,0.11845133585862727,PROXY_PORE_CORRELATION,4.209847029613332,PROXY_PORE_CORRELATION,0.05402668196611997,PROXY_PORE_CORRELATION,TAM
finetune_000044_v00,finetune_000044,CuHC4O3,HF_COREMOF_GCMC,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/augmented_cif/finetune_000044_v00.cif,CuHC4O3,False,0.0,0,,,0.0,none,False,False,0.143063613898343,0.189134943314022,2.5852239851953995e+25,3.417753673141659e+25,2.7268008935398664,1.4997404914469266,1.3220338712288924,54,4,8.666666666666666,0.688888888888889,0.577510822409416,0.1111111111111111,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/augmented_cif/finetune_000044_v00.cif,CUHC4O3,0.135814633124513,PROXY_PORE_CORRELATION,0.12237560192921892,PROXY_PORE_CORRELATION,4.317616597792338,PROXY_PORE_CORRELATION,0.06403340244384287,PROXY_PORE_CORRELATION,TAM
finetune_000044_v01,finetune_000044,CuHC4O3,HF_COREMOF_GCMC,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/augmented_cif/finetune_000044_v01.cif,Cu6H6C21NO17,True,0.1367222330034293,7,,-NH2,0.0729452433433728,"noise,functional,defect",False,True,0.1885339740050409,0.2394123558024866,3.4068938868577185e+25,4.326289177991273e+25,3.067897325926599,1.6873435292596295,1.269863201398838,51,5,8.803921568627452,0.6892156862745098,0.5564746175702895,0.1176470588235294,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/augmented_cif/finetune_000044_v01.cif,CUHC4O3,0.2293118831658233,PROXY_PORE_CORRELATION,0.18692438277681467,PROXY_PORE_CORRELATION,4.768833145409884,PROXY_PORE_CORRELATION,0.20703744059896068,PROXY_PORE_CORRELATION,TAM
finetune_000044_v02,finetune_000044,CuHC4O3,HF_COREMOF_GCMC,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/augmented_cif/finetune_000044_v02.cif,Cu6H5C23O18,True,0.0452772291599954,2,,,0.1000271944118747,"defect,noise",False,False,0.1615931678214688,0.210745297239243,2.920061376281262e+25,3.8082625088526097e+25,2.8783691208454547,1.5831030164650002,1.3041720765823368,52,4,8.865384615384615,0.6971153846153846,0.577510822409416,0.1153846153846153,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/augmented_cif/finetune_000044_v02.cif,CUHC4O3,0.2284018981862819,PROXY_PORE_CORRELATION,0.12138322555910705,PROXY_PORE_CORRELATION,5.23304113121896,PROXY_PORE_CORRELATION,0.07818681291064054,PROXY_PORE_CORRELATION,TAM
finetune_000044_v03,finetune_000044,CuHC4O3,HF_COREMOF_GCMC,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/augmented_cif/finetune_000044_v03.cif,Cu6H6(C2O)13,True,0.1318159803353914,6,,-CH3,0.1242982162984818,"defect,functional,noise",False,True,0.1733800750419859,0.2158988336596167,3.1330561023854548e+25,3.9013892347858365e+25,2.913350177678122,1.602342597722967,1.245234399669826,51,4,8.627450980392156,0.6980392156862747,0.577510822409416,0.1176470588235294,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/augmented_cif/finetune_000044_v03.cif,CUHC4O3,0.2382897804985559,PROXY_PORE_CORRELATION,0.15407650395787653,PROXY_PORE_CORRELATION,4.09641857297385,PROXY_PORE_CORRELATION,0.10072028705191542,PROXY_PORE_CORRELATION,TAM
finetune_000044_v04,finetune_000044,CuHC4O3,HF_COREMOF_GCMC,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/augmented_cif/finetune_000044_v04.cif,ZnHC4O3,True,0.0,0,Zn,,0.0930549212571468,"substitution,noise",False,False,0.132245320907321,0.1768609614022884,2.389732554794834e+25,3.1959572878314488e+25,2.6368385027361887,1.4502611765049038,1.3373702766106526,54,4,8.777777777777779,0.688888888888889,0.6504229393248673,0.1111111111111111,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/augmented_cif/finetune_000044_v04.cif,CUHC4O3,0.14372350906010245,PROXY_PORE_CORRELATION,0.08666073854523507,PROXY_PORE_CORRELATION,4.578337786827596,PROXY_PORE_CORRELATION,0.08809528693304791,PROXY_PORE_CORRELATION,TAM
finetune_000044_v05,finetune_000044,CuHC4O3,HF_COREMOF_GCMC,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/augmented_cif/finetune_000044_v05.cif,Ni4H6C26O17,True,0.0749378678921657,4,Ni,-CH3,0.1271382327399655,"substitution,defect,functional,noise",False,True,0.1923941225921041,0.2177971530454512,3.47664851168346e+25,3.9356927217039566e+25,2.9261301573854364,1.6093715865619902,1.1320364162433605,53,4,7.735849056603773,0.6660377358490567,0.5748260606479145,0.0754716981132075,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/augmented_cif/finetune_000044_v05.cif,CUHC4O3,0.20109412688547737,PROXY_PORE_CORRELATION,0.17758012846858737,PROXY_PORE_CORRELATION,3.954761716134518,PROXY_PORE_CORRELATION,0.1385591187298739,PROXY_PORE_CORRELATION,TAM
finetune_000044_v06,finetune_000044,CuHC4O3,HF_COREMOF_GCMC,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/augmented_cif/finetune_000044_v06.cif,Cu6H6C19N3O16,True,0.1542826034622836,8,,-NH2,0.0944776210669547,"functional,defect,noise",False,True,0.2072762374112219,0.2597977238390144,3.745575034175432e+25,4.694661966564299e+25,3.1958413504914147,1.7577127427702783,1.25338884516508,50,5,8.86,0.689,0.5564746175702895,0.12,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/augmented_cif/finetune_000044_v06.cif,CUHC4O3,0.2894325220525735,PROXY_PORE_CORRELATION,0.1929277098999071,PROXY_PORE_CORRELATION,5.579772996301145,PROXY_PORE_CORRELATION,0.16212436229835905,PROXY_PORE_CORRELATION,TAM
finetune_000045_v00,finetune_000045,ErH4(CO2)4,HF_COREMOF_GCMC,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/augmented_cif/finetune_000045_v00.cif,ErH4(CO2)4,False,0.0,0,,,0.0,none,False,False,0.0236006670386222,0.05,9.4800095235009e+24,2.008419827284324e+25,1.5,1.2,2.118584187395024,34,4,9.411764705882351,0.6088235294117648,0.7877935960643498,0.0588235294117647,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/augmented_cif/finetune_000045_v00.cif,ERH4(CO2)4,0.028279403319150968,PROXY_PORE_CORRELATION,0.01801211152020974,PROXY_PORE_CORRELATION,4.05516983193188,PROXY_PORE_CORRELATION,0.010114174787011399,PROXY_PORE_CORRELATION,TAM
finetune_000045_v01,finetune_000045,ErH4(CO2)4,HF_COREMOF_GCMC,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/augmented_cif/finetune_000045_v01.cif,ErH4(CO2)4,True,0.0,0,,,0.129419296960382,"substitution,noise",False,False,0.0236006670386222,0.05,9.4800095235009e+24,2.008419827284324e+25,1.5,1.2,2.118584187395024,34,4,9.411764705882351,0.6088235294117648,0.7877935960643498,0.0588235294117647,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/augmented_cif/finetune_000045_v01.cif,ERH4(CO2)4,0.02416244253505907,PROXY_PORE_CORRELATION,0.017445950348932697,PROXY_PORE_CORRELATION,3.333998564763253,PROXY_PORE_CORRELATION,0.012349319233269054,PROXY_PORE_CORRELATION,TAM
finetune_000045_v02,finetune_000045,ErH4(CO2)4,HF_COREMOF_GCMC,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/augmented_cif/finetune_000045_v02.cif,Er2H7(C2O5)3,True,0.155367667006373,4,,,0.064022722074704,"defect,substitution,noise",False,False,0.0559312162670015,0.1114962895505881,2.2466672742954702e+25,4.478627172040703e+25,2.21182382192073,1.2165031020564017,1.993453691733303,30,4,9.966666666666669,0.6150000000000002,0.7877935960643498,0.0666666666666666,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/augmented_cif/finetune_000045_v02.cif,ERH4(CO2)4,0.06390623339751242,PROXY_PORE_CORRELATION,0.04626807989417058,PROXY_PORE_CORRELATION,4.464045313283,PROXY_PORE_CORRELATION,0.03391046529240653,PROXY_PORE_CORRELATION,TAM
finetune_000045_v03,finetune_000045,ErH4(CO2)4,HF_COREMOF_GCMC,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/augmented_cif/finetune_000045_v03.cif,Er2H8C8NO16,True,0.0,0,,-NH2,0.1021153574101397,"noise,functional",False,True,0.0231342014634167,0.05,9.292637781503228e+24,2.0084198272843235e+25,1.5,1.2,2.1613021776034733,35,5,9.342857142857143,0.61,0.7556612997897934,0.0571428571428571,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/augmented_cif/finetune_000045_v03.cif,ERH4(CO2)4,0.022556622821924804,PROXY_PORE_CORRELATION,0.018401411232240487,PROXY_PORE_CORRELATION,3.420090883738915,PROXY_PORE_CORRELATION,0.016185769931403613,PROXY_PORE_CORRELATION,TAM
finetune_000045_v04,finetune_000045,ErH4(CO2)4,HF_COREMOF_GCMC,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/augmented_cif/finetune_000045_v04.cif,Er2H8C8NO16,True,0.0,0,,-NH2,0.0817257359651684,"functional,noise",False,True,0.0231342014634167,0.05,9.292637781503228e+24,2.0084198272843235e+25,1.5,1.2,2.1613021776034733,35,5,9.342857142857143,0.61,0.7556612997897934,0.0571428571428571,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/augmented_cif/finetune_000045_v04.cif,ERH4(CO2)4,0.02180867887113745,PROXY_PORE_CORRELATION,0.02218641262720805,PROXY_PORE_CORRELATION,3.8502688832501173,PROXY_PORE_CORRELATION,0.015497570302556338,PROXY_PORE_CORRELATION,TAM
finetune_000045_v05,finetune_000045,ErH4(CO2)4,HF_COREMOF_GCMC,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/augmented_cif/finetune_000045_v05.cif,ErH3C4O7,True,0.1751489325598911,5,,-CH3,0.0750591650920632,"functional,defect,noise",False,True,0.0363099516133912,0.073158937183965,1.4585125349613867e+25,2.9386771996664744e+25,1.791653480609801,1.2,2.0148453504681565,30,4,10.066666666666666,0.6333333333333334,0.7877935960643498,0.0666666666666666,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/augmented_cif/finetune_000045_v05.cif,ERH4(CO2)4,0.04479484001364871,PROXY_PORE_CORRELATION,0.019720465360412682,PROXY_PORE_CORRELATION,2.894484114171747,PROXY_PORE_CORRELATION,0.029193883128027086,PROXY_PORE_CORRELATION,TAM
finetune_000045_v06,finetune_000045,ErH4(CO2)4,HF_COREMOF_GCMC,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/augmented_cif/finetune_000045_v06.cif,ErH4(CO2)4,True,0.0,0,,,0.0458436347903819,noise,False,False,0.0236006670386222,0.05,9.4800095235009e+24,2.008419827284324e+25,1.5,1.2,2.118584187395024,34,4,9.411764705882351,0.6088235294117648,0.7877935960643498,0.0588235294117647,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/augmented_cif/finetune_000045_v06.cif,ERH4(CO2)4,0.02456453065310695,PROXY_PORE_CORRELATION,0.01843036040721369,PROXY_PORE_CORRELATION,3.143483799655735,PROXY_PORE_CORRELATION,0.01091615928436205,PROXY_PORE_CORRELATION,TAM
finetune_000046_v00,finetune_000046,NiH9C11(NO)2,HF_COREMOF_GCMC,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/augmented_cif/finetune_000046_v00.cif,NiH9C11(NO)2,False,0.0,0,,,0.0,none,False,False,0.1105082077847083,0.1143993698258944,2.8987157079593816e+25,3.000783895989144e+25,2.748793250824693,1.5118362879535816,1.035211520657062,50,5,5.32,0.552,0.5538736317970011,0.04,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/augmented_cif/finetune_000046_v00.cif,NIH9C11(NO)2,0.1699260975378524,PROXY_PORE_CORRELATION,0.10609714145886452,PROXY_PORE_CORRELATION,4.255434629052246,PROXY_PORE_CORRELATION,0.052945839572802536,PROXY_PORE_CORRELATION,TAM
